ITEMID,STOREID,WEEKID,SALES
B230-B104-POS,938108,45,1030.64
A110-A100-POS,938151,45,9226.91
B220-B103-POS,938151,45,468.6
B230-B104-POS,938151,45,8746.35
B218-B103-POS,938194,45,867.46
B218-B103-POS,938237,45,3996.31
B230-B104-POS,938237,45,6785.3
B220-B103-POS,938280,45,3587.32
B218-B103-POS,938323,45,4752.7
B220-B103-POS,938323,45,5491.97
B218-B103-POS,938366,45,3276.47
B220-B103-POS,938366,45,2679.06
B220-B103-POS,938409,45,3768.64
B220-B103-POS,938495,45,4321.68
B230-B104-POS,938495,45,2632.57
B218-B103-POS,938538,45,5159.34
B219-B103-POS,938538,45,1020.81
B218-B103-POS,938581,45,2036.07
B219-B103-POS,938581,45,487.96
B220-B103-POS,938581,45,9224.65
B226-B104-POS,938581,45,7852.49
B230-B104-POS,938581,45,283.73
B218-B103-POS,938624,45,9679.13
B220-B103-POS,938624,45,5241.7
B230-B104-POS,938624,45,476.31
B218-B103-POS,938667,45,9336.61
B219-B103-POS,938667,45,5886.62
B220-B103-POS,938667,45,1179.36
B218-B103-POS,938710,45,1579.58
B219-B103-POS,938710,45,7291.86
B220-B103-POS,938710,45,2074.75
B218-B103-POS,938753,45,9907.71
B219-B103-POS,938753,45,6389.23
B220-B103-POS,938753,45,4987.82
B230-B104-POS,938753,45,1244.06
B218-B103-POS,938882,45,3895.7
B219-B103-POS,938882,45,1501.18
B220-B103-POS,938882,45,1483.84
B218-B103-POS,938925,45,8614.21
B220-B103-POS,938925,45,799.48
B218-B103-POS,938968,45,2383.82
B219-B103-POS,938968,45,7967.05
B220-B103-POS,938968,45,3909.56
B218-B103-POS,939011,45,4867.38
B220-B103-POS,939011,45,8920.52
B226-B104-POS,939011,45,2762.06
B220-B103-POS,939140,45,5171.81
B218-B103-POS,939183,45,4584.46
B220-B103-POS,939183,45,6034.37
B218-B103-POS,939226,45,4299.08
B220-B103-POS,939226,45,9158.73
B218-B103-POS,939269,45,8714.26
B220-B103-POS,939269,45,106.85
B230-B104-POS,939269,45,7285.43
B220-B103-POS,939312,45,8542.18
B230-B104-POS,939312,45,9800.47
B218-B103-POS,939398,45,9989.92
B220-B103-POS,939398,45,7698.22
B218-B103-POS,939441,45,559.95
B219-B103-POS,939441,45,5740.38
B220-B103-POS,939441,45,9435.1
B218-B103-POS,939484,45,6893.39
B220-B103-POS,939484,45,4310.43
B218-B103-POS,939527,45,5071.01
B219-B103-POS,939527,45,2665.78
B220-B103-POS,939527,45,7284.32
B218-B103-POS,939570,45,8412.16
B220-B103-POS,939570,45,-831.13
B218-B103-POS,939613,45,7207.69
B220-B103-POS,939613,45,5570.31
B230-B104-POS,939613,45,8355.06
B218-B103-POS,939656,45,1253.71
B220-B103-POS,939656,45,8654.17
B218-B103-POS,939742,45,9287.65
B219-B103-POS,939742,45,3548
B220-B103-POS,939742,45,5070.23
B226-B104-POS,939742,45,5882.27
B218-B103-POS,939785,45,8035.54
B219-B103-POS,939785,45,6334.03
B220-B103-POS,939785,45,2265.03
B230-B104-POS,939785,45,2139.33
B218-B103-POS,939828,45,1987.63
B220-B103-POS,939828,45,6014.87
B230-B104-POS,939828,45,5789.03
B218-B103-POS,939871,45,6152.5
B220-B103-POS,939871,45,2881.55
B230-B104-POS,939871,45,7837.34
B218-B103-POS,939914,45,1119.68
B220-B103-POS,939914,45,3120.38
B218-B103-POS,940000,45,5455.52
B220-B103-POS,940000,45,1768.14
A105-A100-POS,940086,45,7071.46
B218-B103-POS,940086,45,7977.83
B219-B103-POS,940086,45,6935.78
B220-B103-POS,940086,45,6000.79
B218-B103-POS,940129,45,5026.85
B218-B103-POS,940172,45,5857.05
B220-B103-POS,940172,45,3344.26
B218-B103-POS,940258,45,70.5
B220-B103-POS,940258,45,228.44
B218-B103-POS,940301,45,6033.73
B220-B103-POS,940301,45,7460.3
B230-B104-POS,940301,45,7253.98
B218-B103-POS,940430,45,8456.64
B220-B103-POS,940430,45,799.6
A107-A100-POS,940473,45,5189.99
A118-A101-POS,940473,45,2804.92
B220-B103-POS,940473,45,31.11
B226-B104-POS,940473,45,8551.37
B218-B103-POS,940602,45,9914.11
B220-B103-POS,940602,45,3240.48
B220-B103-POS,940731,45,6381.96
B218-B103-POS,940774,45,2620.55
B220-B103-POS,940774,45,9314.1
B218-B103-POS,940817,45,5477.76
B220-B103-POS,940817,45,7669.27
B218-B103-POS,940903,45,7753.34
B220-B103-POS,940903,45,6677.05
B226-B104-POS,940903,45,2963.58
B218-B103-POS,940946,45,4641.91
B219-B103-POS,940946,45,7001.13
B220-B103-POS,940946,45,4553.77
B230-B104-POS,940946,45,7989.01
B218-B103-POS,940989,45,6579.96
B220-B103-POS,940989,45,6977.46
B230-B104-POS,940989,45,4132.22
B219-B103-POS,941247,45,7176.1
B220-B103-POS,941247,45,1081.06
B230-B104-POS,941247,45,7922.16
B218-B103-POS,941376,45,9535.01
B219-B103-POS,941376,45,2189.75
B218-B103-POS,941419,45,9579.31
B220-B103-POS,941419,45,7768.07
B226-B104-POS,941419,45,1109.36
B230-B104-POS,941419,45,7629.46
B218-B103-POS,941505,45,8227.38
B220-B103-POS,941505,45,5642.25
B218-B103-POS,941892,45,1668.14
B220-B103-POS,941892,45,3139.59
B218-B103-POS,941935,45,7633.93
B220-B103-POS,941935,45,1930.62
B230-B104-POS,941935,45,977.47
B218-B103-POS,942021,45,9074.96
B220-B103-POS,942021,45,3199.01
B218-B103-POS,942107,45,2935.21
B220-B103-POS,942107,45,1690.53
B218-B103-POS,942150,45,787.26
B220-B103-POS,942150,45,1176.51
B218-B103-POS,942193,45,9341.4
B220-B103-POS,942193,45,3747.12
B218-B103-POS,942236,45,45.86
B219-B103-POS,942236,45,7170.1
B220-B103-POS,942236,45,1043.15
B218-B103-POS,942279,45,5336.11
B219-B103-POS,942279,45,3245.69
B220-B103-POS,942279,45,7637
A107-A100-POS,942322,45,2906.25
B218-B103-POS,942322,45,1834.34
B220-B103-POS,942322,45,1340.65
B220-B103-POS,942365,45,6196.53
B230-B104-POS,942365,45,7459.63
B218-B103-POS,942451,45,15.4
B220-B103-POS,942451,45,8069.73
B218-B103-POS,942838,45,4085.69
B219-B103-POS,942838,45,1777.77
B220-B103-POS,942838,45,6646.9
A101-A100-POS,942881,45,2955.56
A107-A100-POS,942881,45,5466.52
B218-B103-POS,942881,45,562.93
B220-B103-POS,942881,45,500.41
B218-B103-POS,942924,45,9288.04
B220-B103-POS,942924,45,9443.98
A110-A100-POS,942967,45,1985.41
B218-B103-POS,942967,45,1943.26
B220-B103-POS,942967,45,3587.34
B218-B103-POS,943053,45,567.39
B220-B103-POS,943053,45,7977.36
B218-B103-POS,943182,45,4274.62
B219-B103-POS,943182,45,5515.6
B220-B103-POS,943182,45,2575.43
B218-B103-POS,943268,45,5044.98
B218-B103-POS,943397,45,7377.29
B220-B103-POS,943397,45,8489.42
B218-B103-POS,943440,45,4683.9
B220-B103-POS,943440,45,4809.59
B230-B104-POS,943440,45,8851.04
B218-B103-POS,943483,45,1756.73
B220-B103-POS,943483,45,7177.81
B230-B104-POS,943483,45,7512.86
B218-B103-POS,943655,45,2314.1
B220-B103-POS,943655,45,7228.42
B218-B103-POS,943784,45,4671.92
B220-B103-POS,943784,45,3129.78
B220-B103-POS,943870,45,6933.3
B230-B104-POS,943870,45,1752.67
B218-B103-POS,943913,45,4023.83
B220-B103-POS,943913,45,9507.61
B218-B103-POS,943956,45,1424.96
B220-B103-POS,943956,45,133.97
B218-B103-POS,944171,45,3453.16
B220-B103-POS,944171,45,5071.24
B230-B104-POS,944171,45,8472.51
B220-B103-POS,944214,45,6750.5
B219-B103-POS,944257,45,7736.03
B220-B103-POS,944257,45,2299.53
B218-B103-POS,944300,45,2466.7
B220-B103-POS,944300,45,5291.79
B230-B104-POS,944300,45,7234.67
B218-B103-POS,944386,45,1041.33
B220-B103-POS,944386,45,9232.88
B218-B103-POS,944472,45,711.17
B220-B103-POS,944472,45,9029.4
B218-B103-POS,944558,45,4092.59
B220-B103-POS,944558,45,1905.78
B230-B104-POS,944558,45,3058.17
B218-B103-POS,944601,45,6377.47
B219-B103-POS,944601,45,9867.76
B220-B103-POS,944601,45,5062.41
B230-B104-POS,944601,45,9231.14
B218-B103-POS,944902,45,902.52
B219-B103-POS,944902,45,2232.24
B220-B103-POS,944902,45,3964.91
B230-B104-POS,944902,45,409.72
A101-A100-POS,945203,45,5102.28
B218-B103-POS,945203,45,325.81
B219-B103-POS,945203,45,4837.43
B220-B103-POS,945203,45,2676.58
B230-B104-POS,945203,45,5833.11
B220-B103-POS,945246,45,6309.94
B218-B103-POS,945289,45,4694.03
B219-B103-POS,945289,45,3610.13
B220-B103-POS,945289,45,350.66
B226-B104-POS,945375,45,4630.93
B218-B103-POS,945418,45,7244.82
B220-B103-POS,945418,45,2328.4
B230-B104-POS,945418,45,4541.96
B218-B103-POS,945461,45,809.98
B220-B103-POS,945461,45,2415.02
B230-B104-POS,945461,45,245.33
B218-B103-POS,945504,45,5772.59
B230-B104-POS,945504,45,738.48
B218-B103-POS,945977,45,7942.83
B220-B103-POS,945977,45,6625.3
B226-B104-POS,945977,45,2773.85
B218-B103-POS,946063,45,9323.02
B219-B103-POS,946063,45,4086.27
B220-B103-POS,946063,45,89.55
B220-B103-POS,946579,45,9739.55
B226-B104-POS,946579,45,1797.78
B218-B103-POS,946665,45,3742.81
B220-B103-POS,946665,45,2428.26
B230-B104-POS,946665,45,3272.38
B220-B103-POS,946708,45,3917.83
B226-B104-POS,946708,45,2210.07
B230-B104-POS,946708,45,9458.73
A107-A100-POS,946751,45,5009.31
A118-A101-POS,946751,45,7836.65
B219-B103-POS,946751,45,1595.49
B220-B103-POS,946751,45,3480.38
B230-B104-POS,946751,45,4404.18
B218-B103-POS,946794,45,2122.2
B220-B103-POS,946794,45,449.05
B230-B104-POS,946794,45,7370.79
B218-B103-POS,946880,45,7828.71
B220-B103-POS,946880,45,4354.28
B218-B103-POS,946923,45,4983.09
B220-B103-POS,946923,45,3375.05
B230-B104-POS,946923,45,9802.04
B220-B103-POS,947052,45,688.29
B220-B103-POS,947095,45,5481.27
B230-B104-POS,947095,45,1200.78
B218-B103-POS,947138,45,281.8
B219-B103-POS,947138,45,796.54
B220-B103-POS,947138,45,7539.95
B230-B104-POS,947138,45,729.86
B218-B103-POS,947181,45,4188.31
B219-B103-POS,947181,45,8334.53
B220-B103-POS,947181,45,1285.31
B230-B104-POS,947181,45,2068.48
B218-B103-POS,947267,45,369.64
B220-B103-POS,947267,45,4496.15
B230-B104-POS,947267,45,2143.6
B218-B103-POS,947353,45,3296.85
B218-B103-POS,947396,45,6334.05
B219-B103-POS,947396,45,279.84
B220-B103-POS,947396,45,428.57
B230-B104-POS,947396,45,3442.38
B218-B103-POS,947568,45,3038.89
B220-B103-POS,947568,45,8439.07
B230-B104-POS,947568,45,584.43
B220-B103-POS,947654,45,5088.1
B226-B104-POS,947654,45,148.04
B220-B103-POS,947955,45,1147.06
B226-B104-POS,947955,45,801.27
B230-B104-POS,947955,45,5059.03
B220-B103-POS,947998,45,3963.9
B218-B103-POS,948041,45,4693.44
B220-B103-POS,948041,45,3518.65
B218-B103-POS,948084,45,6848.77
B220-B103-POS,948084,45,1784.21
B226-B104-POS,948084,45,5167.88
B230-B104-POS,948084,45,8146.26
B218-B103-POS,948127,45,2032.01
B220-B103-POS,948127,45,2466.41
B218-B103-POS,948170,45,817.07
B220-B103-POS,948170,45,9837.04
B230-B104-POS,948170,45,6752.62
B220-B103-POS,948213,45,254.37
B218-B103-POS,948256,45,2495.28
B220-B103-POS,948256,45,9850.4
B230-B104-POS,948256,45,332.92
B218-B103-POS,948299,45,1626.3
B219-B103-POS,948299,45,1585.8
B220-B103-POS,948299,45,8454.09
B218-B103-POS,948385,45,8030.61
B220-B103-POS,948385,45,3763.95
B230-B104-POS,948385,45,1713.06
A107-A100-POS,948428,45,7128.8
B218-B103-POS,948428,45,4990.36
B220-B103-POS,948428,45,6387.46
B230-B104-POS,948428,45,6448.61
B218-B103-POS,948600,45,3536.17
B220-B103-POS,948600,45,4887.78
B230-B104-POS,948600,45,5749.17
B218-B103-POS,948643,45,1000.96
B219-B103-POS,948643,45,2252.25
B220-B103-POS,948643,45,6555.04
B218-B103-POS,948729,45,7400.11
B220-B103-POS,948729,45,2783.37
B230-B104-POS,948729,45,7970.07
B220-B103-POS,948772,45,6323.08
B218-B103-POS,948815,45,400.58
B219-B103-POS,948815,45,2234.99
B218-B103-POS,948858,45,1218.6
B220-B103-POS,948858,45,8692.86
B218-B103-POS,948901,45,7323.22
B220-B103-POS,948901,45,4602.64
B218-B103-POS,948944,45,1115.91
B220-B103-POS,948944,45,3362.34
B230-B104-POS,948944,45,4984.93
B218-B103-POS,948987,45,2973.73
B220-B103-POS,948987,45,2228.32
A108-A100-POS,949030,45,8178.78
A110-A100-POS,949030,45,2965.82
B219-B103-POS,949030,45,9775.87
B220-B103-POS,949030,45,2351.64
B230-B104-POS,949030,45,8600.74
B218-B103-POS,949116,45,8432.83
B219-B103-POS,949116,45,2939.6
A101-A100-POS,949202,45,5660.73
B218-B103-POS,949202,45,1995.72
B220-B103-POS,949202,45,625.83
B218-B103-POS,949245,45,948.75
B220-B103-POS,949245,45,5516.36
B230-B104-POS,949245,45,6776.4
B218-B103-POS,949288,45,123.78
B220-B103-POS,949288,45,1217.35
B218-B103-POS,949331,45,4902.47
B220-B103-POS,949331,45,3464.62
B218-B103-POS,949374,45,5011.49
B220-B103-POS,949374,45,4630.08
B220-B103-POS,949460,45,9702.05
B218-B103-POS,949718,45,926.92
B220-B103-POS,949718,45,5604.4
B230-B104-POS,949718,45,7194.42
B218-B103-POS,949761,45,7082.84
B220-B103-POS,949761,45,259.17
B230-B104-POS,949761,45,901.59
B218-B103-POS,949847,45,7364.5
B220-B103-POS,949847,45,5184.79
B218-B103-POS,949933,45,2813.11
B220-B103-POS,949933,45,4248.66
B230-B104-POS,949933,45,5577.22
B218-B103-POS,950062,45,7204.28
B220-B103-POS,950062,45,9218.61
B218-B103-POS,950105,45,6645.71
B220-B103-POS,950105,45,1775.21
B220-B103-POS,950148,45,8812.42
B220-B103-POS,950191,45,6828.26
B218-B103-POS,950234,45,9742.95
B219-B103-POS,950234,45,92.36
B220-B103-POS,950234,45,3544.45
B218-B103-POS,950277,45,3178.73
B220-B103-POS,950277,45,6996.01
B230-B104-POS,950277,45,5638.73
B218-B103-POS,950320,45,5477.76
B219-B103-POS,950320,45,3346.28
B220-B103-POS,950320,45,928.82
B230-B104-POS,950320,45,3569.5
B218-B103-POS,950363,45,1345.95
B220-B103-POS,950363,45,899.16
B230-B104-POS,950363,45,8091.1
B218-B103-POS,950406,45,5087.54
B220-B103-POS,950406,45,7175.17
B230-B104-POS,950406,45,9201.88
B218-B103-POS,950449,45,5426.15
B230-B104-POS,950449,45,2308.02
B218-B103-POS,950492,45,4065.33
B219-B103-POS,950492,45,9482.08
B220-B103-POS,950492,45,2743.58
B230-B104-POS,950492,45,6709.24
B218-B103-POS,950535,45,9520.7
B220-B103-POS,950535,45,3111.04
B218-B103-POS,950578,45,3903.79
B220-B103-POS,950578,45,4594.74
B218-B103-POS,950621,45,1059.53
B220-B103-POS,950621,45,4614.52
B230-B104-POS,950621,45,5835.86
B218-B103-POS,950664,45,8297.87
B220-B103-POS,950664,45,8859.56
B218-B103-POS,950707,45,6599.64
B218-B103-POS,950750,45,4118.11
B220-B103-POS,950750,45,6448.32
B218-B103-POS,950793,45,6722.67
B220-B103-POS,950793,45,9520.03
B218-B103-POS,950879,45,4523.76
B220-B103-POS,950879,45,8975.79
B220-B103-POS,950922,45,5009.56
B230-B104-POS,950922,45,1068.89
B218-B103-POS,950965,45,8960.67
B220-B103-POS,950965,45,8544.62
A101-A100-POS,951008,45,6358
A118-A101-POS,951008,45,2400.07
B218-B103-POS,951008,45,1034.82
B220-B103-POS,951008,45,59.49
B218-B103-POS,951051,45,4831.54
B220-B103-POS,951051,45,9188.92
B226-B104-POS,951051,45,9918.25
B218-B103-POS,951137,45,8533.37
B220-B103-POS,951137,45,2141.66
B218-B103-POS,951180,45,3028.27
B219-B103-POS,951180,45,6091.48
B220-B103-POS,951180,45,5120.57
A107-A100-POS,951223,45,6147.38
B220-B103-POS,951223,45,6871.55
B226-B104-POS,951223,45,6497.44
B219-B103-POS,951266,45,3758.44
B220-B103-POS,951266,45,1237.12
B230-B104-POS,951266,45,9090.06
B219-B103-POS,951309,45,3901.98
B220-B103-POS,951309,45,1783.79
B219-B103-POS,951567,45,5708.37
B220-B103-POS,951653,45,8582.84
B218-B103-POS,951696,45,2174.24
B220-B103-POS,951696,45,9989.04
B230-B104-POS,951696,45,9859.02
B218-B103-POS,951739,45,1605.81
B218-B103-POS,951782,45,1270.45
B220-B103-POS,951782,45,5783.72
B230-B104-POS,951782,45,2545.59
B220-B103-POS,951825,45,635.29
B218-B103-POS,951868,45,3174.26
B220-B103-POS,951868,45,2031.66
B218-B103-POS,951911,45,9142.23
B220-B103-POS,951911,45,4878.8
B218-B103-POS,951954,45,6752.86
B220-B103-POS,951954,45,2505.87
B226-B104-POS,951954,45,7104.28
B218-B103-POS,951997,45,7316.23
B219-B103-POS,951997,45,1233.03
B220-B103-POS,951997,45,9702.34
B218-B103-POS,952040,45,3130.19
B220-B103-POS,952040,45,1081.14
B230-B104-POS,952040,45,9460.28
B220-B103-POS,952083,45,7187.93
B218-B103-POS,952126,45,3053.52
B219-B103-POS,952126,45,8918.03
B220-B103-POS,952126,45,4964.28
B218-B103-POS,952169,45,9293.29
B220-B103-POS,952169,45,9597.79
B220-B103-POS,952212,45,5675.09
B220-B103-POS,952255,45,7702.35
B220-B103-POS,952341,45,4609.13
B218-B103-POS,952384,45,2461.36
B220-B103-POS,952384,45,6671.88
B218-B103-POS,952470,45,9146.95
B220-B103-POS,952470,45,6246.7
B230-B104-POS,952470,45,4178.61
B220-B103-POS,952556,45,4530.82
B230-B104-POS,952556,45,9165.35
B218-B103-POS,952599,45,9405.79
B219-B103-POS,952599,45,937.93
B220-B103-POS,952599,45,3311.36
B218-B103-POS,952685,45,1598.37
B219-B103-POS,952685,45,7329.32
B220-B103-POS,952685,45,1332.76
B218-B103-POS,952728,45,4229.74
B220-B103-POS,952728,45,5419.7
B230-B104-POS,952728,45,3979.02
B218-B103-POS,952814,45,4806.77
B220-B103-POS,952814,45,2516.46
B230-B104-POS,952814,45,7595.32
B230-B104-POS,952857,45,6087.42
B218-B103-POS,952943,45,1655.83
B219-B103-POS,952943,45,8568.71
B220-B103-POS,952943,45,5575.4
B230-B104-POS,952943,45,2913.55
B218-B103-POS,952986,45,9541.04
B219-B103-POS,952986,45,9826.48
B220-B103-POS,952986,45,9947.14
B230-B104-POS,952986,45,1181.99
A107-A100-POS,953029,45,8200.68
B230-B104-POS,959178,45,114.42
B218-B103-POS,959264,45,9883.39
B219-B103-POS,959264,45,2005.99
B220-B103-POS,959264,45,5021.45
B230-B104-POS,959264,45,9900.93
B218-B103-POS,959393,45,334.65
B220-B103-POS,959393,45,8519.87
A110-A100-POS,959436,45,9333.92
B218-B103-POS,959436,45,7121.38
B218-B103-POS,959479,45,1384.21
B219-B103-POS,959479,45,4053.14
B220-B103-POS,959479,45,1294.7
B226-B104-POS,959479,45,6192.13
B230-B104-POS,959479,45,9305.72
A110-A100-POS,959565,45,961.28
B218-B103-POS,959565,45,7864.34
B220-B103-POS,959565,45,6150.73
A110-A100-POS,959608,45,3573.26
A118-A101-POS,959608,45,9528.33
B220-B103-POS,959608,45,201.95
B218-B103-POS,959651,45,4960.22
B220-B103-POS,959651,45,3231.51
B218-B103-POS,959694,45,8174.8
B220-B103-POS,959694,45,7523.4
B220-B103-POS,959780,45,6754.18
A107-A100-POS,959823,45,3454.46
B218-B103-POS,959823,45,184.7
B220-B103-POS,959823,45,5766.51
B218-B103-POS,959909,45,8048.65
B220-B103-POS,959909,45,1757.29
B230-B104-POS,959909,45,748.19
B218-B103-POS,959952,45,3302.97
B220-B103-POS,959952,45,7668.19
B220-B103-POS,960038,45,6243.85
B218-B103-POS,960081,45,8364.57
B220-B103-POS,960081,45,1681.16
B230-B104-POS,960081,45,6722.23
B220-B103-POS,960124,45,3055.7
B230-B104-POS,960124,45,1197.67
A110-A100-POS,960210,45,9130.09
B218-B103-POS,960210,45,8156.25
B219-B103-POS,960210,45,7025.22
B220-B103-POS,960210,45,8738.93
B230-B104-POS,960210,45,6041.69
B218-B103-POS,960253,45,1602.95
B220-B103-POS,960253,45,2013.51
B218-B103-POS,960296,45,6007.74
B220-B103-POS,960296,45,7113.68
B218-B103-POS,960339,45,3474.02
B218-B103-POS,960511,45,2286.89
B220-B103-POS,960511,45,4903.48
B230-B104-POS,960511,45,9163.17
B218-B103-POS,960554,45,291.58
B220-B103-POS,960554,45,6269.86
B218-B103-POS,960597,45,7220.22
B220-B103-POS,960597,45,9430.53
B230-B104-POS,960597,45,7306.8
B218-B103-POS,960640,45,5580.99
B220-B103-POS,960640,45,4667.85
B230-B104-POS,960640,45,5456.31
B220-B103-POS,960683,45,4615.37
B230-B104-POS,960683,45,8885.54
B218-B103-POS,960726,45,9979.55
B220-B103-POS,960726,45,9252.89
B218-B103-POS,960855,45,9080.09
B220-B103-POS,960855,45,724.38
B230-B104-POS,960855,45,3346.4
B218-B103-POS,960898,45,4001.01
B219-B103-POS,960898,45,8494.86
B220-B103-POS,960898,45,3667.79
B230-B104-POS,960898,45,979.59
B218-B103-POS,960941,45,7739.1
B218-B103-POS,960984,45,1189.58
B219-B103-POS,960984,45,4978.35
B218-B103-POS,961027,45,8110.51
B219-B103-POS,961027,45,3713.29
B220-B103-POS,961027,45,8977.64
B218-B103-POS,961070,45,713.08
B220-B103-POS,961070,45,4618.73
B230-B104-POS,961070,45,4213.68
B220-B103-POS,961113,45,6987.83
B230-B104-POS,961113,45,4415.38
B218-B103-POS,961242,45,7628.43
B219-B103-POS,961242,45,9267.5
B220-B103-POS,961242,45,6717.12
B218-B103-POS,961285,45,9412.21
B218-B103-POS,961328,45,1643.5
B219-B103-POS,961328,45,4551.05
B220-B103-POS,961328,45,8277
B218-B103-POS,961371,45,5566.52
B220-B103-POS,961371,45,5737.47
B218-B103-POS,961414,45,6034.12
B219-B103-POS,961414,45,6186.59
B218-B103-POS,961457,45,8954.19
B219-B103-POS,961457,45,4852.82
B220-B103-POS,961457,45,3131.51
B230-B104-POS,961457,45,5594.93
B218-B103-POS,961543,45,6946.22
B220-B103-POS,961543,45,7778.49
B218-B103-POS,961586,45,8366.18
B220-B103-POS,961586,45,1855.5
B230-B104-POS,961586,45,3663.02
B220-B103-POS,961629,45,9373.69
B230-B104-POS,961629,45,7442.62
B218-B103-POS,961715,45,3551.49
B219-B103-POS,961715,45,8868.51
B220-B103-POS,961715,45,9999.56
B230-B104-POS,961715,45,5553.69
B218-B103-POS,961801,45,999.47
B219-B103-POS,961801,45,9394.54
B220-B103-POS,961801,45,4459.32
B230-B104-POS,961801,45,7402.22
B218-B103-POS,961973,45,1299.82
B219-B103-POS,961973,45,-456.9
B220-B103-POS,961973,45,6083.97
B220-B103-POS,962059,45,4052.52
B230-B104-POS,962059,45,3786.04
A110-A100-POS,962102,45,9011.02
B218-B103-POS,962102,45,6538.34
B220-B103-POS,962102,45,6317.64
B218-B103-POS,962188,45,5949.64
B220-B103-POS,962188,45,5077.76
B220-B103-POS,962274,45,3616.19
A105-A100-POS,962317,45,1124.97
B220-B103-POS,962317,45,3221.84
B218-B103-POS,962360,45,5303.68
B219-B103-POS,962360,45,3291.83
B220-B103-POS,962360,45,1057.98
B218-B103-POS,962403,45,7771.29
B220-B103-POS,962403,45,6398.95
B230-B104-POS,962403,45,9670.64
